time_min,cashier_queue,usher_queue,food_queue,cashiers_busy,ushers_busy,servers_busy,total_served,event,moviegoer,wait_time_min
34.6,79,0,11,5,0,3,78,join_cashier_queue,175,
34.8,79,0,11,5,0,3,78,arrive,176,
34.8,80,0,11,5,0,3,78,join_cashier_queue,176,
35.0,80,0,11,5,0,3,78,arrive,177,
35.0,81,0,11,5,0,3,78,join_cashier_queue,177,
35,81,0,11,4,0,3,78,ticket_purchased,95,
35,81,0,11,4,1,3,78,join_usher_queue,95,
35,80,0,11,5,1,3,78,start_ticket_check,95,
35,80,0,11,5,1,3,78,start_purchase,97,
35.05,80,0,11,5,0,3,78,ticket_checked,95,
35.05,80,0,12,5,0,3,78,join_food_queue,95,
35.2,80,0,12,5,0,3,78,arrive,178,
35.2,81,0,12,5,0,3,78,join_cashier_queue,178,
35.2,81,0,12,4,0,3,78,ticket_purchased,92,
35.2,81,0,12,4,1,3,78,join_usher_queue,92,
35.2,80,0,12,5,1,3,78,start_ticket_check,92,
35.2,80,0,12,5,1,3,78,start_purchase,98,
35.25,80,0,12,5,0,3,78,ticket_checked,92,
35.25,80,0,13,5,0,3,78,join_food_queue,92,
35.4,80,0,13,5,0,3,78,arrive,179,
35.4,81,0,13,5,0,3,78,join_cashier_queue,179,
35.6,81,0,13,5,0,3,78,arrive,180,
35.6,82,0,13,5,0,3,78,join_cashier_queue,180,
35.8,82,0,13,5,0,3,78,arrive,181,
35.8,83,0,13,5,0,3,78,join_cashier_queue,181,
36.0,83,0,13,5,0,3,78,arrive,182,
36.0,84,0,13,5,0,3,78,join_cashier_queue,182,
36,84,0,13,4,0,3,78,ticket_purchased,93,
36,84,0,13,4,1,3,78,join_usher_queue,93,
36,84,0,13,3,1,3,78,ticket_purchased,97,
36,84,1,13,3,1,3,78,join_usher_queue,97,
36,83,1,13,4,1,3,78,start_ticket_check,93,
36,82,1,13,5,1,3,78,start_purchase,99,
36,82,1,13,5,1,3,78,start_purchase,100,
36.05,82,1,13,5,0,3,78,ticket_checked,93,
36.05,82,1,14,5,0,3,78,join_food_queue,93,
36.05,82,0,14,5,1,3,78,start_ticket_check,97,
36.1,82,0,14,5,0,3,78,ticket_checked,97,
36.1,82,0,14,5,0,3,79,enter_theater,97,17.1
36.1,82,0,14,5,0,2,79,food_received,68,
36.1,82,0,14,5,0,2,80,enter_theater,68,22.9
36.1,82,0,13,5,0,3,80,start_food_order,75,
36.2,82,0,13,5,0,3,80,arrive,183,
36.2,83,0,13,5,0,3,80,join_cashier_queue,183,
36.2,83,0,13,4,0,3,80,ticket_purchased,98,
36.2,83,0,13,4,1,3,80,join_usher_queue,98,
36.2,82,0,13,5,1,3,80,start_ticket_check,98,
36.2,82,0,13,5,1,3,80,start_purchase,101,
36.25,82,0,13,5,0,3,80,ticket_checked,98,
36.25,82,0,13,5,0,3,81,enter_theater,98,17.05
36.4,82,0,13,5,0,3,81,arrive,184,
36.4,83,0,13,5,0,3,81,join_cashier_queue,184,
36.6,83,0,13,5,0,3,81,arrive,185,
36.6,84,0,13,5,0,3,81,join_cashier_queue,185,
36.8,84,0,13,5,0,3,81,arrive,186,
36.8,85,0,13,5,0,3,81,join_cashier_queue,186,
37.0,85,0,13,5,0,3,81,arrive,187,
37.0,86,0,13,5,0,3,81,join_cashier_queue,187,
37,86,0,13,4,0,3,81,ticket_purchased,94,
37,86,0,13,4,1,3,81,join_usher_queue,94,
37,85,0,13,5,1,3,81,start_ticket_check,94,
37,85,0,13,5,1,3,81,start_purchase,102,
37.05,85,0,13,5,1,2,81,food_received,62,
37.05,85,0,13,5,1,2,82,enter_theater,62,25.05
37.05,85,0,13,5,0,2,82,ticket_checked,94,
37.05,85,0,13,5,0,3,82,join_food_queue,94,
37.05,85,0,13,5,0,3,82,start_food_order,71,
37.1,85,0,13,5,0,2,82,food_received,69,
37.1,85,0,13,5,0,2,83,enter_theater,69,23.7
37.1,85,0,12,5,0,3,83,start_food_order,76,
37.2,85,0,12,5,0,3,83,arrive,188,
37.2,86,0,12,5,0,3,83,join_cashier_queue,188,
37.4,86,0,12,5,0,3,83,arrive,189,
37.4,87,0,12,5,0,3,83,join_cashier_queue,189,
37.4,87,0,12,4,0,3,83,ticket_purchased,96,
37.4,87,0,12,4,1,3,83,join_usher_queue,96,
37.4,86,0,12,5,1,3,83,start_ticket_check,96,
37.4,86,0,12,5,1,3,83,start_purchase,103,
37.45,86,0,12,5,0,3,83,ticket_checked,96,
37.45,86,0,13,5,0,3,83,join_food_queue,96,
37.6,86,0,13,5,0,3,83,arrive,190,
37.6,87,0,13,5,0,3,83,join_cashier_queue,190,
37.8,87,0,13,5,0,3,83,arrive,191,
37.8,88,0,13,5,0,3,83,join_cashier_queue,191,
38.0,88,0,13,5,0,3,83,arrive,192,
38.0,89,0,13,5,0,3,83,join_cashier_queue,192,
38,89,0,13,4,0,3,83,ticket_purchased,100,
38,89,0,13,4,1,3,83,join_usher_queue,100,
38,89,0,13,3,1,3,83,ticket_purchased,102,
38,89,1,13,3,1,3,83,join_usher_queue,102,
38,88,1,13,4,1,3,83,start_ticket_check,100,
38,87,1,13,5,1,3,83,start_purchase,104,
38,87,1,13,5,1,3,83,start_purchase,105,
38.05,87,1,13,5,0,3,83,ticket_checked,100,
38.05,87,1,14,5,0,3,83,join_food_queue,100,
38.05,87,0,14,5,1,3,83,start_ticket_check,102,
38.1,87,0,14,5,0,3,83,ticket_checked,102,
38.1,87,0,15,5,0,3,83,join_food_queue,102,
38.1,87,0,15,5,0,2,83,food_received,75,
38.1,87,0,15,5,0,2,84,enter_theater,75,23.5
38.1,87,0,14,5,0,3,84,start_food_order,73,
38.2,87,0,14,5,0,3,84,arrive,193,
38.2,88,0,14,5,0,3,84,join_cashier_queue,193,
38.2,88,0,14,4,0,3,84,ticket_purchased,101,
38.2,88,0,14,4,1,3,84,join_usher_queue,101,
38.2,87,0,14,5,1,3,84,start_ticket_check,101,
38.2,87,0,14,5,1,3,84,start_purchase,106,
38.25,87,0,14,5,0,3,84,ticket_checked,101,
38.25,87,0,14,5,0,3,85,enter_theater,101,18.45
38.4,87,0,14,4,0,3,85,ticket_purchased,103,
38.4,87,0,14,4,1,3,85,join_usher_queue,103,
38.4,86,0,14,5,1,3,85,start_ticket_check,103,
38.4,86,0,14,5,1,3,85,start_purchase,107,
38.4,86,0,14,5,1,3,85,arrive,194,
38.4,87,0,14,5,1,3,85,join_cashier_queue,194,
38.45,87,0,14,5,0,3,85,ticket_checked,103,
38.45,87,0,14,5,0,3,86,enter_theater,103,18.25
38.6,87,0,14,5,0,3,86,arrive,195,
38.6,88,0,14,5,0,3,86,join_cashier_queue,195,
38.8,88,0,14,5,0,3,86,arrive,196,
38.8,89,0,14,5,0,3,86,join_cashier_queue,196,
39,89,0,14,4,0,3,86,ticket_purchased,99,
39,89,0,14,4,1,3,86,join_usher_queue,99,
39,88,0,14,5,1,3,86,start_ticket_check,99,
39,88,0,14,5,1,3,86,start_purchase,108,
39.0,88,0,14,5,1,3,86,arrive,197,
39.0,89,0,14,5,1,3,86,join_cashier_queue,197,
39.05,89,0,14,5,0,3,86,ticket_checked,99,
39.05,89,0,14,5,0,3,87,enter_theater,99,19.65
39.2,89,0,14,4,0,3,87,ticket_purchased,106,
39.2,89,0,14,4,1,3,87,join_usher_queue,106,
39.2,88,0,14,5,1,3,87,start_ticket_check,106,
39.2,88,0,14,5,1,3,87,start_purchase,109,
39.2,88,0,14,5,1,3,87,arrive,198,
39.2,89,0,14,5,1,3,87,join_cashier_queue,198,
39.25,89,0,14,5,0,3,87,ticket_checked,106,
39.25,89,0,15,5,0,3,87,join_food_queue,106,
39.4,89,0,15,5,0,3,87,arrive,199,
39.4,90,0,15,5,0,3,87,join_cashier_queue,199,
39.6,90,0,15,5,0,3,87,arrive,200,
39.6,91,0,15,5,0,3,87,join_cashier_queue,200,
39.8,91,0,15,5,0,3,87,arrive,201,
39.8,92,0,15,5,0,3,87,join_cashier_queue,201,
40,92,0,15,4,0,3,87,ticket_purchased,108,
40,92,0,15,4,1,3,87,join_usher_queue,108,
40,91,0,15,5,1,3,87,start_ticket_check,108,
40,91,0,15,5,1,3,87,start_purchase,110,
40.0,91,0,15,5,1,3,87,arrive,202,
40.0,92,0,15,5,1,3,87,join_cashier_queue,202,
40.05,92,0,15,5,0,3,87,ticket_checked,108,
40.05,92,0,16,5,0,3,87,join_food_queue,108,
40.1,92,0,16,5,0,2,87,food_received,73,
40.1,92,0,16,5,0,2,88,enter_theater,73,25.9
40.1,92,0,15,5,0,3,88,start_food_order,77,
40.2,92,0,15,4,0,3,88,ticket_purchased,109,
40.2,92,0,15,4,1,3,88,join_usher_queue,109,
40.2,91,0,15,5,1,3,88,start_ticket_check,109,
40.2,91,0,15,5,1,3,88,start_purchase,111,
40.2,91,0,15,5,1,3,88,arrive,203,
40.2,92,0,15,5,1,3,88,join_cashier_queue,203,
40.25,92,0,15,5,0,3,88,ticket_checked,109,
40.25,92,0,15,5,0,3,89,enter_theater,109,18.85
40.4,92,0,15,4,0,3,89,ticket_purchased,107,
40.4,92,0,15,4,1,3,89,join_usher_queue,107,
40.4,91,0,15,5,1,3,89,start_ticket_check,107,
40.4,91,0,15,5,1,3,89,start_purchase,112,
40.4,91,0,15,5,1,3,89,arrive,204,
40.4,92,0,15,5,1,3,89,join_cashier_queue,204,
40.45,92,0,15,5,0,3,89,ticket_checked,107,
40.45,92,0,15,5,0,3,90,enter_theater,107,19.45
40.6,92,0,15,5,0,3,90,arrive,205,
40.6,93,0,15,5,0,3,90,join_cashier_queue,205,
40.8,93,0,15,5,0,3,90,arrive,206,
40.8,94,0,15,5,0,3,90,join_cashier_queue,206,
41,94,0,15,4,0,3,90,ticket_purchased,104,
41,94,0,15,4,1,3,90,join_usher_queue,104,
41,94,0,15,3,1,3,90,ticket_purchased,105,
41,94,1,15,3,1,3,90,join_usher_queue,105,
41,93,1,15,4,1,3,90,start_ticket_check,104,
41,92,1,15,5,1,3,90,start_purchase,113,
41,92,1,15,5,1,3,90,start_purchase,114,
41.0,92,1,15,5,1,3,90,arrive,207,
41.0,93,1,15,5,1,3,90,join_cashier_queue,207,
41.05,93,1,15,5,1,2,90,food_received,71,
41.05,93,1,15,5,1,2,91,enter_theater,71,27.25
41.05,93,1,15,5,0,2,91,ticket_checked,104,
41.05,93,1,15,5,0,2,92,enter_theater,104,20.65
41.05,93,0,14,5,1,3,92,start_food_order,78,
41.05,93,0,14,5,1,3,92,start_ticket_check,105,
41.1,93,0,14,5,0,3,92,ticket_checked,105,
41.1,93,0,15,5,0,3,92,join_food_queue,105,
41.2,93,0,15,5,0,3,92,arrive,208,
41.2,94,0,15,5,0,3,92,join_cashier_queue,208,
41.4,94,0,15,5,0,3,92,arrive,209,
41.4,95,0,15,5,0,3,92,join_cashier_queue,209,
41.6,95,0,15,5,0,3,92,arrive,210,
41.6,96,0,15,5,0,3,92,join_cashier_queue,210,
41.8,96,0,15,5,0,3,92,arrive,211,
41.8,97,0,15,5,0,3,92,join_cashier_queue,211,
42,97,0,15,4,0,3,92,ticket_purchased,110,
42,97,0,15,4,1,3,92,join_usher_queue,110,
42,96,0,15,5,1,3,92,start_ticket_check,110,
42,96,0,15,5,1,3,92,start_purchase,115,
42.0,96,0,15,5,1,3,92,arrive,212,
42.0,97,0,15,5,1,3,92,join_cashier_queue,212,
42.05,97,0,15,5,0,3,92,ticket_checked,110,
42.05,97,0,16,5,0,3,92,join_food_queue,110,
42.1,97,0,16,5,0,2,92,food_received,76,
42.1,97,0,16,5,0,2,93,enter_theater,76,27.3
42.1,97,0,15,5,0,3,93,start_food_order,79,
42.2,97,0,15,4,0,3,93,ticket_purchased,111,
42.2,97,0,15,4,1,3,93,join_usher_queue,111,
42.2,96,0,15,5,1,3,93,start_ticket_check,111,
42.2,96,0,15,5,1,3,93,start_purchase,116,
42.2,96,0,15,5,1,3,93,arrive,213,
42.2,97,0,15,5,1,3,93,join_cashier_queue,213,
42.25,97,0,15,5,0,3,93,ticket_checked,111,
42.25,97,0,16,5,0,3,93,join_food_queue,111,
42.4,97,0,16,4,0,3,93,ticket_purchased,112,
42.4,97,0,16,4,1,3,93,join_usher_queue,112,
42.4,96,0,16,5,1,3,93,start_ticket_check,112,
42.4,96,0,16,5,1,3,93,start_purchase,117,
42.4,96,0,16,5,1,3,93,arrive,214,
42.4,97,0,16,5,1,3,93,join_cashier_queue,214,
42.45,97,0,16,5,0,3,93,ticket_checked,112,
42.45,97,0,16,5,0,3,94,enter_theater,112,20.45
42.6,97,0,16,5,0,3,94,arrive,215,
42.6,98,0,16,5,0,3,94,join_cashier_queue,215,
42.8,98,0,16,5,0,3,94,arrive,216,
42.8,99,0,16,5,0,3,94,join_cashier_queue,216,
43.0,99,0,16,5,0,3,94,arrive,217,
43.0,100,0,16,5,0,3,94,join_cashier_queue,217,
43.05,100,0,16,5,0,2,94,food_received,78,
43.05,100,0,16,5,0,2,95,enter_theater,78,27.85
43.05,100,0,15,5,0,3,95,start_food_order,86,
43.1,100,0,15,5,0,2,95,food_received,79,
43.1,100,0,15,5,0,2,96,enter_theater,79,27.7
43.1,100,0,14,5,0,3,96,start_food_order,80,
43.2,100,0,14,5,0,3,96,arrive,218,
43.2,101,0,14,5,0,3,96,join_cashier_queue,218,
43.4,101,0,14,5,0,3,96,arrive,219,
43.4,102,0,14,5,0,3,96,join_cashier_queue,219,
43.6,102,0,14,5,0,3,96,arrive,220,
43.6,103,0,14,5,0,3,96,join_cashier_queue,220,
43.8,103,0,14,5,0,3,96,arrive,221,
43.8,104,0,14,5,0,3,96,join_cashier_queue,221,
44,104,0,14,4,0,3,96,ticket_purchased,113,
44,104,0,14,4,1,3,96,join_usher_queue,113,
44,104,0,14,3,1,3,96,ticket_purchased,114,
44,104,1,14,3,1,3,96,join_usher_queue,114,
44,104,1,14,2,1,3,96,ticket_purchased,115,
44,104,2,14,2,1,3,96,join_usher_queue,115,
44,103,2,14,3,1,3,96,start_ticket_check,113,
44,101,2,14,5,1,3,96,start_purchase,118,
44,101,2,14,5,1,3,96,start_purchase,119,
44,101,2,14,5,1,3,96,start_purchase,120,
44.0,101,2,14,5,1,3,96,arrive,222,
44.0,102,2,14,5,1,3,96,join_cashier_queue,222,
44.05,102,2,14,5,1,2,96,food_received,86,
44.05,102,2,14,5,1,2,97,enter_theater,86,27.25
44.05,102,2,14,5,0,2,97,ticket_checked,113,
44.05,102,2,14,5,0,3,97,join_food_queue,113,
44.05,102,1,14,5,1,3,97,start_food_order,85,
44.05,102,1,14,5,1,3,97,start_ticket_check,114,
44.1,102,1,14,5,0,3,97,ticket_checked,114,
44.1,102,1,15,5,0,3,97,join_food_queue,114,
44.1,102,0,15,5,1,3,97,start_ticket_check,115,
44.1,102,0,15,5,1,2,97,food_received,77,
44.1,102,0,15,5,1,2,98,enter_theater,77,29.1
44.1,102,0,15,5,1,1,98,food_received,80,
44.1,102,0,15,5,1,1,99,enter_theater,80,28.5
44.1,102,0,13,5,1,3,99,start_food_order,90,
44.1,102,0,13,5,1,3,99,start_food_order,95,
44.15,102,0,13,5,0,3,99,ticket_checked,115,
44.15,102,0,14,5,0,3,99,join_food_queue,115,
44.2,102,0,14,5,0,3,99,arrive,223,
44.2,103,0,14,5,0,3,99,join_cashier_queue,223,
44.4,103,0,14,5,0,3,99,arrive,224,
44.4,104,0,14,5,0,3,99,join_cashier_queue,224,
44.6,104,0,14,5,0,3,99,arrive,225,
44.6,105,0,14,5,0,3,99,join_cashier_queue,225,
44.8,105,0,14,5,0,3,99,arrive,226,
44.8,106,0,14,5,0,3,99,join_cashier_queue,226,
45.0,106,0,14,5,0,3,99,arrive,227,
45.0,107,0,14,5,0,3,99,join_cashier_queue,227,
45.05,107,0,14,5,0,2,99,food_received,85,
45.05,107,0,14,5,0,2,100,enter_theater,85,28.45
45.05,107,0,13,5,0,3,100,start_food_order,92,
45.1,107,0,13,5,0,2,100,food_received,95,
45.1,107,0,13,5,0,2,101,enter_theater,95,26.5
45.1,107,0,12,5,0,3,101,start_food_order,93,
45.2,107,0,12,4,0,3,101,ticket_purchased,116,
45.2,107,0,12,4,1,3,101,join_usher_queue,116,
45.2,106,0,12,5,1,3,101,start_ticket_check,116,
45.2,106,0,12,5,1,3,101,start_purchase,121,
45.2,106,0,12,5,1,3,101,arrive,228,
45.2,107,0,12,5,1,3,101,join_cashier_queue,228,
45.25,107,0,12,5,0,3,101,ticket_checked,116,
45.25,107,0,13,5,0,3,101,join_food_queue,116,
45.4,107,0,13,4,0,3,101,ticket_purchased,117,
45.4,107,0,13,4,1,3,101,join_usher_queue,117,
45.4,106,0,13,5,1,3,101,start_ticket_check,117,
45.4,106,0,13,5,1,3,101,start_purchase,122,
45.4,106,0,13,5,1,3,101,arrive,229,
45.4,107,0,13,5,1,3,101,join_cashier_queue,229,
45.45,107,0,13,5,0,3,101,ticket_checked,117,
45.45,107,0,14,5,0,3,101,join_food_queue,117,
45.6,107,0,14,5,0,3,101,arrive,230,
45.6,108,0,14,5,0,3,101,join_cashier_queue,230,
45.8,108,0,14,5,0,3,101,arrive,231,
45.8,109,0,14,5,0,3,101,join_cashier_queue,231,
46,109,0,14,4,0,3,101,ticket_purchased,119,
46,109,0,14,4,1,3,101,join_usher_queue,119,
46,108,0,14,5,1,3,101,start_ticket_check,119,
46,108,0,14,5,1,3,101,start_purchase,123,
46.0,108,0,14,5,1,3,101,arrive,232,
46.0,109,0,14,5,1,3,101,join_cashier_queue,232,
46.05,109,0,14,5,0,3,101,ticket_checked,119,
46.05,109,0,15,5,0,3,101,join_food_queue,119,
46.1,109,0,15,5,0,2,101,food_received,90,
46.1,109,0,15,5,0,2,102,enter_theater,90,28.5
46.1,109,0,14,5,0,3,102,start_food_order,94,
46.2,109,0,14,4,0,3,102,ticket_purchased,121,
46.2,109,0,14,4,1,3,102,join_usher_queue,121,
46.2,108,0,14,5,1,3,102,start_ticket_check,121,
46.2,108,0,14,5,1,3,102,start_purchase,124,
46.2,108,0,14,5,1,3,102,arrive,233,
46.2,109,0,14,5,1,3,102,join_cashier_queue,233,
46.25,109,0,14,5,0,3,102,ticket_checked,121,
46.25,109,0,14,5,0,3,103,enter_theater,121,22.45
46.4,109,0,14,5,0,3,103,arrive,234,
46.4,110,0,14,5,0,3,103,join_cashier_queue,234,
46.6,110,0,14,5,0,3,103,arrive,235,
46.6,111,0,14,5,0,3,103,join_cashier_queue,235,
46.8,111,0,14,5,0,3,103,arrive,236,
46.8,112,0,14,5,0,3,103,join_cashier_queue,236,
47,112,0,14,4,0,3,103,ticket_purchased,118,
47,112,0,14,4,1,3,103,join_usher_queue,118,
47,112,0,14,3,1,3,103,ticket_purchased,120,
47,112,1,14,3,1,3,103,join_usher_queue,120,
47,111,1,14,4,1,3,103,start_ticket_check,118,
47,110,1,14,5,1,3,103,start_purchase,125,
47,110,1,14,5,1,3,103,start_purchase,126,
47.0,110,1,14,5,1,3,103,arrive,237,
47.0,111,1,14,5,1,3,103,join_cashier_queue,237,
47.05,111,1,14,5,1,2,103,food_received,92,
47.05,111,1,14,5,1,2,104,enter_theater,92,29.05
47.05,111,1,14,5,0,2,104,ticket_checked,118,
47.05,111,1,14,5,0,2,105,enter_theater,118,23.85
47.05,111,0,13,5,1,3,105,start_food_order,96,
47.05,111,0,13,5,1,3,105,start_ticket_check,120,
47.1,111,0,13,5,0,3,105,ticket_checked,120,
47.1,111,0,13,5,0,3,106,enter_theater,120,23.5
47.2,111,0,13,5,0,3,106,arrive,238,
47.2,112,0,13,5,0,3,106,join_cashier_queue,238,
47.4,112,0,13,5,0,3,106,arrive,239,
47.4,113,0,13,5,0,3,106,join_cashier_queue,239,
47.6,113,0,13,5,0,3,106,arrive,240,
47.6,114,0,13,5,0,3,106,join_cashier_queue,240,
47.8,114,0,13,5,0,3,106,arrive,241,
47.8,115,0,13,5,0,3,106,join_cashier_queue,241,
48,115,0,13,4,0,3,106,ticket_purchased,126,
48,115,0,13,4,1,3,106,join_usher_queue,126,
48,114,0,13,5,1,3,106,start_ticket_check,126,
48,114,0,13,5,1,3,106,start_purchase,127,
48.0,114,0,13,5,1,3,106,arrive,242,
48.0,115,0,13,5,1,3,106,join_cashier_queue,242,
48.05,115,0,13,5,0,3,106,ticket_checked,126,
48.05,115,0,14,5,0,3,106,join_food_queue,126,
48.2,115,0,14,5,0,3,106,arrive,243,
48.2,116,0,14,5,0,3,106,join_cashier_queue,243,
48.4,116,0,14,4,0,3,106,ticket_purchased,122,
48.4,116,0,14,4,1,3,106,join_usher_queue,122,
48.4,115,0,14,5,1,3,106,start_ticket_check,122,
48.4,115,0,14,5,1,3,106,start_purchase,128,
48.4,115,0,14,5,1,3,106,arrive,244,
48.4,116,0,14,5,1,3,106,join_cashier_queue,244,
48.45,116,0,14,5,0,3,106,ticket_checked,122,
48.45,116,0,14,5,0,3,107,enter_theater,122,24.45
48.6,116,0,14,5,0,3,107,arrive,245,
48.6,117,0,14,5,0,3,107,join_cashier_queue,245,
48.8,117,0,14,5,0,3,107,arrive,246,
48.8,118,0,14,5,0,3,107,join_cashier_queue,246,
49,118,0,14,4,0,3,107,ticket_purchased,123,
49,118,0,14,4,1,3,107,join_usher_queue,123,
49,118,0,14,3,1,3,107,ticket_purchased,125,
49,118,1,14,3,1,3,107,join_usher_queue,125,
49,117,1,14,4,1,3,107,start_ticket_check,123,
49,116,1,14,5,1,3,107,start_purchase,129,
49,116,1,14,5,1,3,107,start_purchase,130,
49.0,116,1,14,5,1,3,107,arrive,247,
49.0,117,1,14,5,1,3,107,join_cashier_queue,247,
49.05,117,1,14,5,1,2,107,food_received,96,
49.05,117,1,14,5,1,2,108,enter_theater,96,30.25
49.05,117,1,14,5,0,2,108,ticket_checked,123,
49.05,117,1,14,5,0,3,108,join_food_queue,123,
49.05,117,0,14,5,1,3,108,start_food_order,100,
49.05,117,0,14,5,1,3,108,start_ticket_check,125,
49.1,117,0,14,5,0,3,108,ticket_checked,125,
49.1,117,0,14,5,0,3,109,enter_theater,125,24.5
49.1,117,0,14,5,0,2,109,food_received,93,
49.1,117,0,14,5,0,2,110,enter_theater,93,30.9
49.1,117,0,13,5,0,3,110,start_food_order,102,
49.2,117,0,13,4,0,3,110,ticket_purchased,124,
49.2,117,0,13,4,1,3,110,join_usher_queue,124,
49.2,116,0,13,5,1,3,110,start_ticket_check,124,
49.2,116,0,13,5,1,3,110,start_purchase,131,
49.2,116,0,13,5,1,3,110,arrive,248,
49.2,117,0,13,5,1,3,110,join_cashier_queue,248,
49.25,117,0,13,5,0,3,110,ticket_checked,124,
49.25,117,0,14,5,0,3,110,join_food_queue,124,
49.4,117,0,14,5,0,3,110,arrive,249,
49.4,118,0,14,5,0,3,110,join_cashier_queue,249,
49.6,118,0,14,5,0,3,110,arrive,250,
49.6,119,0,14,5,0,3,110,join_cashier_queue,250,
49.8,119,0,14,5,0,3,110,arrive,251,
49.8,120,0,14,5,0,3,110,join_cashier_queue,251,
50,120,0,14,4,0,3,110,ticket_purchased,127,
50,120,0,14,4,1,3,110,join_usher_queue,127,
50,119,0,14,5,1,3,110,start_ticket_check,127,
50,119,0,14,5,1,3,110,start_purchase,132,
50.0,119,0,14,5,1,3,110,arrive,252,
50.0,120,0,14,5,1,3,110,join_cashier_queue,252,
50.05,120,0,14,5,1,2,110,food_received,100,
50.05,120,0,14,5,1,2,111,enter_theater,100,30.45
50.05,120,0,14,5,0,2,111,ticket_checked,127,
50.05,120,0,14,5,0,3,111,join_food_queue,127,
50.05,120,0,14,5,0,3,111,start_food_order,106,
50.1,120,0,14,5,0,2,111,food_received,94,
50.1,120,0,14,5,0,2,112,enter_theater,94,31.7
50.1,120,0,13,5,0,3,112,start_food_order,108,
50.2,120,0,13,5,0,3,112,arrive,253,
50.2,121,0,13,5,0,3,112,join_cashier_queue,253,
50.4,121,0,13,5,0,3,112,arrive,254,
50.4,122,0,13,5,0,3,112,join_cashier_queue,254,
50.6,122,0,13,5,0,3,112,arrive,255,
50.6,123,0,13,5,0,3,112,join_cashier_queue,255,
50.8,123,0,13,5,0,3,112,arrive,256,
50.8,124,0,13,5,0,3,112,join_cashier_queue,256,
51,124,0,13,4,0,3,112,ticket_purchased,129,
51,124,0,13,4,1,3,112,join_usher_queue,129,
51,124,0,13,3,1,3,112,ticket_purchased,130,
51,124,1,13,3,1,3,112,join_usher_queue,130,
51,124,1,13,2,1,3,112,ticket_purchased,132,
51,124,2,13,2,1,3,112,join_usher_queue,132,
51,123,2,13,3,1,3,112,start_ticket_check,129,
51,121,2,13,5,1,3,112,start_purchase,133,
51,121,2,13,5,1,3,112,start_purchase,134,
51,121,2,13,5,1,3,112,start_purchase,135,
51.0,121,2,13,5,1,3,112,arrive,257,
51.0,122,2,13,5,1,3,112,join_cashier_queue,257,
51.05,122,2,13,5,0,3,112,ticket_checked,129,
51.05,122,2,14,5,0,3,112,join_food_queue,129,
51.05,122,1,14,5,1,3,112,start_ticket_check,130,
51.1,122,1,14,5,0,3,112,ticket_checked,130,
51.1,122,1,14,5,0,3,113,enter_theater,130,25.5
51.1,122,0,14,5,1,3,113,start_ticket_check,132,
51.15,122,0,14,5,0,3,113,ticket_checked,132,
51.15,122,0,14,5,0,3,114,enter_theater,132,25.15
51.2,122,0,14,5,0,3,114,arrive,258,
51.2,123,0,14,5,0,3,114,join_cashier_queue,258,
51.4,123,0,14,4,0,3,114,ticket_purchased,128,
51.4,123,0,14,4,1,3,114,join_usher_queue,128,
51.4,122,0,14,5,1,3,114,start_ticket_check,128,
51.4,122,0,14,5,1,3,114,start_purchase,136,
51.4,122,0,14,5,1,3,114,arrive,259,
51.4,123,0,14,5,1,3,114,join_cashier_queue,259,
51.45,123,0,14,5,0,3,114,ticket_checked,128,
51.45,123,0,14,5,0,3,115,enter_theater,128,26.25
51.6,123,0,14,5,0,3,115,arrive,260,
51.6,124,0,14,5,0,3,115,join_cashier_queue,260,
51.8,124,0,14,5,0,3,115,arrive,261,
51.8,125,0,14,5,0,3,115,join_cashier_queue,261,
52,125,0,14,4,0,3,115,ticket_purchased,133,
52,125,0,14,4,1,3,115,join_usher_queue,133,
52,125,0,14,3,1,3,115,ticket_purchased,135,
52,125,1,14,3,1,3,115,join_usher_queue,135,
52,124,1,14,4,1,3,115,start_ticket_check,133,
52,123,1,14,5,1,3,115,start_purchase,137,
52,123,1,14,5,1,3,115,start_purchase,138,
52.0,123,1,14,5,1,3,115,arrive,262,
52.0,124,1,14,5,1,3,115,join_cashier_queue,262,
52.05,124,1,14,5,0,3,115,ticket_checked,133,
52.05,124,1,14,5,0,3,116,enter_theater,133,25.85
52.05,124,0,14,5,1,3,116,start_ticket_check,135,
52.1,124,0,14,5,0,3,116,ticket_checked,135,
52.1,124,0,15,5,0,3,116,join_food_queue,135,
52.2,124,0,15,4,0,3,116,ticket_purchased,131,
52.2,124,0,15,4,1,3,116,join_usher_queue,131,
52.2,123,0,15,5,1,3,116,start_ticket_check,131,
52.2,123,0,15,5,1,3,116,start_purchase,139,
52.2,123,0,15,5,1,3,116,arrive,263,
52.2,124,0,15,5,1,3,116,join_cashier_queue,263,
52.25,124,0,15,5,0,3,116,ticket_checked,131,
52.25,124,0,15,5,0,3,117,enter_theater,131,26.45
52.4,124,0,15,4,0,3,117,ticket_purchased,136,
52.4,124,0,15,4,1,3,117,join_usher_queue,136,
52.4,123,0,15,5,1,3,117,start_ticket_check,136,
52.4,123,0,15,5,1,3,117,start_purchase,140,
52.4,123,0,15,5,1,3,117,arrive,264,
52.4,124,0,15,5,1,3,117,join_cashier_queue,264,
52.45,124,0,15,5,0,3,117,ticket_checked,136,
52.45,124,0,16,5,0,3,117,join_food_queue,136,
52.6,124,0,16,5,0,3,117,arrive,265,
