time_min,cashier_queue,usher_queue,food_queue,cashiers_busy,ushers_busy,servers_busy,total_served,event,moviegoer,wait_time_min
32.2,3,0,0,10,1,10,140,start_ticket_check,151,
32.2,3,0,0,10,1,10,140,start_purchase,160,
32.25,3,0,0,10,1,9,140,food_received,121,
32.25,3,0,0,10,1,9,141,enter_theater,121,8.45
32.25,3,0,0,10,0,9,141,ticket_checked,151,
32.25,3,0,0,10,0,10,141,join_food_queue,151,
32.25,3,0,0,10,0,10,141,start_food_order,151,
32.4,3,0,0,10,0,10,141,arrive,164,
32.4,4,0,0,10,0,10,141,join_cashier_queue,164,
32.4,4,0,0,9,0,10,141,ticket_purchased,147,
32.4,4,0,0,9,1,10,141,join_usher_queue,147,
32.4,4,0,0,8,1,10,141,ticket_purchased,152,
32.4,4,1,0,8,1,10,141,join_usher_queue,152,
32.4,3,1,0,9,1,10,141,start_ticket_check,147,
32.4,2,1,0,10,1,10,141,start_purchase,161,
32.4,2,1,0,10,1,10,141,start_purchase,162,
32.45,2,1,0,10,0,10,141,ticket_checked,147,
32.45,2,1,0,10,0,11,141,join_food_queue,147,
32.45,2,0,0,10,1,11,141,start_food_order,147,
32.45,2,0,0,10,1,11,141,start_ticket_check,152,
32.5,2,0,0,10,0,11,141,ticket_checked,152,
32.5,2,0,0,10,0,11,142,enter_theater,152,2.5
32.6,2,0,0,10,0,11,142,arrive,165,
32.6,3,0,0,10,0,11,142,join_cashier_queue,165,
32.6,3,0,0,9,0,11,142,ticket_purchased,148,
32.6,3,0,0,9,1,11,142,join_usher_queue,148,
32.6,2,0,0,10,1,11,142,start_ticket_check,148,
32.6,2,0,0,10,1,11,142,start_purchase,163,
32.65,2,0,0,10,0,11,142,ticket_checked,148,
32.65,2,0,0,10,0,11,143,enter_theater,148,3.45
32.65,2,0,0,10,0,10,143,food_received,127,
32.65,2,0,0,10,0,10,144,enter_theater,127,7.65
32.8,2,0,0,10,0,10,144,arrive,166,
32.8,3,0,0,10,0,10,144,join_cashier_queue,166,
32.8,3,0,0,9,0,10,144,ticket_purchased,154,
32.8,3,0,0,9,1,10,144,join_usher_queue,154,
32.8,2,0,0,10,1,10,144,start_ticket_check,154,
32.8,2,0,0,10,1,10,144,start_purchase,164,
32.85,2,0,0,10,1,9,144,food_received,144,
32.85,2,0,0,10,1,9,145,enter_theater,144,4.45
32.85,2,0,0,10,0,9,145,ticket_checked,154,
32.85,2,0,0,10,0,10,145,join_food_queue,154,
32.85,2,0,0,10,0,10,145,start_food_order,154,
33.0,2,0,0,10,0,10,145,arrive,167,
33.0,3,0,0,10,0,10,145,join_cashier_queue,167,
33.0,3,0,0,9,0,10,145,ticket_purchased,156,
33.0,3,0,0,9,1,10,145,join_usher_queue,156,
33.0,2,0,0,10,1,10,145,start_ticket_check,156,
33.0,2,0,0,10,1,10,145,start_purchase,165,
33.05,2,0,0,10,1,9,145,food_received,145,
33.05,2,0,0,10,1,9,146,enter_theater,145,4.45
33.05,2,0,0,10,0,9,146,ticket_checked,156,
33.05,2,0,0,10,0,10,146,join_food_queue,156,
33.05,2,0,0,10,0,10,146,start_food_order,156,
33.1,2,0,0,10,0,9,146,food_received,141,
33.1,2,0,0,10,0,9,147,enter_theater,141,5.3
33.2,2,0,0,10,0,9,147,arrive,168,
33.2,3,0,0,10,0,9,147,join_cashier_queue,168,
33.2,3,0,0,9,0,9,147,ticket_purchased,157,
33.2,3,0,0,9,1,9,147,join_usher_queue,157,
33.2,3,0,0,8,1,9,147,ticket_purchased,160,
33.2,3,1,0,8,1,9,147,join_usher_queue,160,
33.2,2,1,0,9,1,9,147,start_ticket_check,157,
33.2,1,1,0,10,1,9,147,start_purchase,166,
33.2,1,1,0,10,1,9,147,start_purchase,167,
33.25,1,1,0,10,1,8,147,food_received,150,
33.25,1,1,0,10,1,8,148,enter_theater,150,3.65
33.25,1,1,0,10,0,8,148,ticket_checked,157,
33.25,1,1,0,10,0,9,148,join_food_queue,157,
33.25,1,0,0,10,1,9,148,start_food_order,157,
33.25,1,0,0,10,1,9,148,start_ticket_check,160,
33.3,1,0,0,10,0,9,148,ticket_checked,160,
33.3,1,0,0,10,0,9,149,enter_theater,160,1.7
33.4,1,0,0,10,0,9,149,arrive,169,
33.4,2,0,0,10,0,9,149,join_cashier_queue,169,
33.4,2,0,0,9,0,9,149,ticket_purchased,161,
33.4,2,0,0,9,1,9,149,join_usher_queue,161,
33.4,1,0,0,10,1,9,149,start_ticket_check,161,
33.4,1,0,0,10,1,9,149,start_purchase,168,
33.45,1,0,0,10,0,9,149,ticket_checked,161,
33.45,1,0,0,10,0,9,150,enter_theater,161,1.65
33.6,1,0,0,10,0,9,150,arrive,170,
33.6,2,0,0,10,0,9,150,join_cashier_queue,170,
33.8,2,0,0,10,0,9,150,arrive,171,
33.8,3,0,0,10,0,9,150,join_cashier_queue,171,
33.8,3,0,0,9,0,9,150,ticket_purchased,159,
33.8,3,0,0,9,1,9,150,join_usher_queue,159,
33.8,2,0,0,10,1,9,150,start_ticket_check,159,
33.8,2,0,0,10,1,9,150,start_purchase,169,
33.8,2,0,0,9,1,9,150,ticket_purchased,164,
33.8,2,1,0,9,1,9,150,join_usher_queue,164,
33.8,1,1,0,10,1,9,150,start_purchase,170,
33.85,1,1,0,10,0,9,150,ticket_checked,159,
33.85,1,1,0,10,0,9,151,enter_theater,159,2.45
33.85,1,0,0,10,1,9,151,start_ticket_check,164,
33.85,1,0,0,10,1,8,151,food_received,154,
33.85,1,0,0,10,1,8,152,enter_theater,154,3.45
33.9,1,0,0,10,1,7,152,food_received,149,
33.9,1,0,0,10,1,7,153,enter_theater,149,4.5
33.9,1,0,0,10,0,7,153,ticket_checked,164,
33.9,1,0,0,10,0,8,153,join_food_queue,164,
33.9,1,0,0,10,0,8,153,start_food_order,164,
34.0,1,0,0,10,0,8,153,arrive,172,
34.0,2,0,0,10,0,8,153,join_cashier_queue,172,
34.0,2,0,0,9,0,8,153,ticket_purchased,155,
34.0,2,0,0,9,1,8,153,join_usher_queue,155,
34.0,1,0,0,10,1,8,153,start_ticket_check,155,
34.0,1,0,0,10,1,8,153,start_purchase,171,
34.05,1,0,0,10,0,8,153,ticket_checked,155,
34.05,1,0,0,10,0,9,153,join_food_queue,155,
34.05,1,0,0,10,0,9,153,start_food_order,155,
34.2,1,0,0,10,0,9,153,arrive,173,
34.2,2,0,0,10,0,9,153,join_cashier_queue,173,
34.25,2,0,0,10,0,8,153,food_received,135,
34.25,2,0,0,10,0,8,154,enter_theater,135,7.65
34.4,2,0,0,10,0,8,154,arrive,174,
34.4,3,0,0,10,0,8,154,join_cashier_queue,174,
34.4,3,0,0,9,0,8,154,ticket_purchased,162,
34.4,3,0,0,9,1,8,154,join_usher_queue,162,
34.4,2,0,0,10,1,8,154,start_ticket_check,162,
34.4,2,0,0,10,1,8,154,start_purchase,172,
34.45,2,0,0,10,1,7,154,food_received,147,
34.45,2,0,0,10,1,7,155,enter_theater,147,5.45
34.45,2,0,0,10,0,7,155,ticket_checked,162,
34.45,2,0,0,10,0,8,155,join_food_queue,162,
34.45,2,0,0,10,0,8,155,start_food_order,162,
34.6,2,0,0,10,0,8,155,arrive,175,
34.6,3,0,0,10,0,8,155,join_cashier_queue,175,
34.6,3,0,0,9,0,8,155,ticket_purchased,163,
34.6,3,0,0,9,1,8,155,join_usher_queue,163,
34.6,2,0,0,10,1,8,155,start_ticket_check,163,
34.6,2,0,0,10,1,8,155,start_purchase,173,
34.6,2,0,0,9,1,8,155,ticket_purchased,158,
34.6,2,1,0,9,1,8,155,join_usher_queue,158,
34.6,1,1,0,10,1,8,155,start_purchase,174,
34.65,1,1,0,10,0,8,155,ticket_checked,163,
34.65,1,1,0,10,0,8,156,enter_theater,163,2.45
34.65,1,0,0,10,1,8,156,start_ticket_check,158,
34.7,1,0,0,10,0,8,156,ticket_checked,158,
34.7,1,0,0,10,0,8,157,enter_theater,158,3.5
34.8,1,0,0,10,0,8,157,arrive,176,
34.8,2,0,0,10,0,8,157,join_cashier_queue,176,
34.85,2,0,0,10,0,7,157,food_received,153,
34.85,2,0,0,10,0,7,158,enter_theater,153,4.65
34.85,2,0,0,10,0,6,158,food_received,139,
34.85,2,0,0,10,0,6,159,enter_theater,139,7.45
34.9,2,0,0,10,0,5,159,food_received,164,
34.9,2,0,0,10,0,5,160,enter_theater,164,2.5
35.0,2,0,0,10,0,5,160,arrive,177,
35.0,3,0,0,10,0,5,160,join_cashier_queue,177,
35.2,3,0,0,10,0,5,160,arrive,178,
35.2,4,0,0,10,0,5,160,join_cashier_queue,178,
35.2,4,0,0,9,0,5,160,ticket_purchased,166,
35.2,4,0,0,9,1,5,160,join_usher_queue,166,
35.2,4,0,0,8,1,5,160,ticket_purchased,167,
35.2,4,1,0,8,1,5,160,join_usher_queue,167,
35.2,3,1,0,9,1,5,160,start_ticket_check,166,
35.2,2,1,0,10,1,5,160,start_purchase,175,
35.2,2,1,0,10,1,5,160,start_purchase,176,
35.25,2,1,0,10,0,5,160,ticket_checked,166,
35.25,2,1,0,10,0,6,160,join_food_queue,166,
35.25,2,0,0,10,1,6,160,start_food_order,166,
35.25,2,0,0,10,1,6,160,start_ticket_check,167,
35.3,2,0,0,10,0,6,160,ticket_checked,167,
35.3,2,0,0,10,0,7,160,join_food_queue,167,
35.3,2,0,0,10,0,7,160,start_food_order,167,
35.4,2,0,0,10,0,7,160,arrive,179,
35.4,3,0,0,10,0,7,160,join_cashier_queue,179,
35.45,3,0,0,10,0,6,160,food_received,162,
35.45,3,0,0,10,0,6,161,enter_theater,162,3.45
35.6,3,0,0,10,0,6,161,arrive,180,
35.6,4,0,0,10,0,6,161,join_cashier_queue,180,
35.8,4,0,0,10,0,6,161,arrive,181,
35.8,5,0,0,10,0,6,161,join_cashier_queue,181,
36.0,5,0,0,10,0,6,161,arrive,182,
36.0,6,0,0,10,0,6,161,join_cashier_queue,182,
36.0,6,0,0,9,0,6,161,ticket_purchased,165,
36.0,6,0,0,9,1,6,161,join_usher_queue,165,
36.0,6,0,0,8,1,6,161,ticket_purchased,171,
36.0,6,1,0,8,1,6,161,join_usher_queue,171,
36.0,5,1,0,9,1,6,161,start_ticket_check,165,
36.0,4,1,0,10,1,6,161,start_purchase,177,
36.0,4,1,0,10,1,6,161,start_purchase,178,
36.05,4,1,0,10,0,6,161,ticket_checked,165,
36.05,4,1,0,10,0,6,162,enter_theater,165,3.45
36.05,4,0,0,10,1,6,162,start_ticket_check,171,
36.1,4,0,0,10,0,6,162,ticket_checked,171,
36.1,4,0,0,10,0,7,162,join_food_queue,171,
36.1,4,0,0,10,0,7,162,start_food_order,171,
36.2,4,0,0,10,0,7,162,arrive,183,
36.2,5,0,0,10,0,7,162,join_cashier_queue,183,
36.25,5,0,0,10,0,6,162,food_received,151,
36.25,5,0,0,10,0,6,163,enter_theater,151,6.45
36.25,5,0,0,10,0,5,163,food_received,157,
36.25,5,0,0,10,0,5,164,enter_theater,157,5.25
36.4,5,0,0,10,0,5,164,arrive,184,
36.4,6,0,0,10,0,5,164,join_cashier_queue,184,
36.4,6,0,0,9,0,5,164,ticket_purchased,168,
36.4,6,0,0,9,1,5,164,join_usher_queue,168,
36.4,6,0,0,8,1,5,164,ticket_purchased,172,
36.4,6,1,0,8,1,5,164,join_usher_queue,172,
36.4,5,1,0,9,1,5,164,start_ticket_check,168,
36.4,4,1,0,10,1,5,164,start_purchase,179,
36.4,4,1,0,10,1,5,164,start_purchase,180,
36.45,4,1,0,10,0,5,164,ticket_checked,168,
36.45,4,1,0,10,0,6,164,join_food_queue,168,
36.45,4,0,0,10,1,6,164,start_food_order,168,
36.45,4,0,0,10,1,6,164,start_ticket_check,172,
36.5,4,0,0,10,0,6,164,ticket_checked,172,
36.5,4,0,0,10,0,6,165,enter_theater,172,2.5
36.6,4,0,0,10,0,6,165,arrive,185,
36.6,5,0,0,10,0,6,165,join_cashier_queue,185,
36.6,5,0,0,9,0,6,165,ticket_purchased,174,
36.6,5,0,0,9,1,6,165,join_usher_queue,174,
36.6,4,0,0,10,1,6,165,start_ticket_check,174,
36.6,4,0,0,10,1,6,165,start_purchase,181,
36.65,4,0,0,10,0,6,165,ticket_checked,174,
36.65,4,0,0,10,0,6,166,enter_theater,174,2.25
36.8,4,0,0,9,0,6,166,ticket_purchased,169,
36.8,4,0,0,9,1,6,166,join_usher_queue,169,
36.8,3,0,0,10,1,6,166,start_ticket_check,169,
36.8,3,0,0,10,1,6,166,start_purchase,182,
36.8,3,0,0,10,1,6,166,arrive,186,
36.8,4,0,0,10,1,6,166,join_cashier_queue,186,
36.8,4,0,0,9,1,6,166,ticket_purchased,170,
36.8,4,1,0,9,1,6,166,join_usher_queue,170,
36.8,3,1,0,10,1,6,166,start_purchase,183,
36.85,3,1,0,10,0,6,166,ticket_checked,169,
36.85,3,1,0,10,0,7,166,join_food_queue,169,
36.85,3,0,0,10,1,7,166,start_food_order,169,
36.85,3,0,0,10,1,7,166,start_ticket_check,170,
36.9,3,0,0,10,0,7,166,ticket_checked,170,
36.9,3,0,0,10,0,7,167,enter_theater,170,3.3
37.0,3,0,0,10,0,7,167,arrive,187,
37.0,4,0,0,10,0,7,167,join_cashier_queue,187,
37.0,4,0,0,9,0,7,167,ticket_purchased,177,
37.0,4,0,0,9,1,7,167,join_usher_queue,177,
37.0,3,0,0,10,1,7,167,start_ticket_check,177,
37.0,3,0,0,10,1,7,167,start_purchase,184,
37.05,3,0,0,10,1,6,167,food_received,156,
37.05,3,0,0,10,1,6,168,enter_theater,156,6.25
37.05,3,0,0,10,0,6,168,ticket_checked,177,
37.05,3,0,0,10,0,6,169,enter_theater,177,2.05
37.2,3,0,0,10,0,6,169,arrive,188,
37.2,4,0,0,10,0,6,169,join_cashier_queue,188,
37.2,4,0,0,9,0,6,169,ticket_purchased,175,
37.2,4,0,0,9,1,6,169,join_usher_queue,175,
37.2,3,0,0,10,1,6,169,start_ticket_check,175,
37.2,3,0,0,10,1,6,169,start_purchase,185,
37.25,3,0,0,10,0,6,169,ticket_checked,175,
37.25,3,0,0,10,0,6,170,enter_theater,175,2.65
37.4,3,0,0,10,0,6,170,arrive,189,
37.4,4,0,0,10,0,6,170,join_cashier_queue,189,
37.6,4,0,0,10,0,6,170,arrive,190,
37.6,5,0,0,10,0,6,170,join_cashier_queue,190,
37.6,5,0,0,9,0,6,170,ticket_purchased,173,
37.6,5,0,0,9,1,6,170,join_usher_queue,173,
37.6,4,0,0,10,1,6,170,start_ticket_check,173,
37.6,4,0,0,10,1,6,170,start_purchase,186,
37.6,4,0,0,9,1,6,170,ticket_purchased,181,
37.6,4,1,0,9,1,6,170,join_usher_queue,181,
37.6,3,1,0,10,1,6,170,start_purchase,187,
37.65,3,1,0,10,0,6,170,ticket_checked,173,
37.65,3,1,0,10,0,7,170,join_food_queue,173,
37.65,3,0,0,10,1,7,170,start_food_order,173,
37.65,3,0,0,10,1,7,170,start_ticket_check,181,
37.7,3,0,0,10,0,7,170,ticket_checked,181,
37.7,3,0,0,10,0,7,171,enter_theater,181,1.9
37.8,3,0,0,10,0,7,171,arrive,191,
37.8,4,0,0,10,0,7,171,join_cashier_queue,191,
38.0,4,0,0,10,0,7,171,arrive,192,
38.0,5,0,0,10,0,7,171,join_cashier_queue,192,
38.2,5,0,0,10,0,7,171,arrive,193,
38.2,6,0,0,10,0,7,171,join_cashier_queue,193,
38.2,6,0,0,9,0,7,171,ticket_purchased,176,
38.2,6,0,0,9,1,7,171,join_usher_queue,176,
38.2,5,0,0,10,1,7,171,start_ticket_check,176,
38.2,5,0,0,10,1,7,171,start_purchase,188,
38.25,5,0,0,10,0,7,171,ticket_checked,176,
38.25,5,0,0,10,0,7,172,enter_theater,176,3.45
38.3,5,0,0,10,0,6,172,food_received,167,
38.3,5,0,0,10,0,6,173,enter_theater,167,5.3
38.4,5,0,0,10,0,6,173,arrive,194,
38.4,6,0,0,10,0,6,173,join_cashier_queue,194,
38.6,6,0,0,10,0,6,173,arrive,195,
38.6,7,0,0,10,0,6,173,join_cashier_queue,195,
38.8,7,0,0,9,0,6,173,ticket_purchased,183,
38.8,7,0,0,9,1,6,173,join_usher_queue,183,
38.8,6,0,0,10,1,6,173,start_ticket_check,183,
38.8,6,0,0,10,1,6,173,start_purchase,189,
38.8,6,0,0,10,1,6,173,arrive,196,
38.8,7,0,0,10,1,6,173,join_cashier_queue,196,
38.85,7,0,0,10,0,6,173,ticket_checked,183,
38.85,7,0,0,10,0,7,173,join_food_queue,183,
38.85,7,0,0,10,0,7,173,start_food_order,183,
39.0,7,0,0,9,0,7,173,ticket_purchased,178,
39.0,7,0,0,9,1,7,173,join_usher_queue,178,
39.0,6,0,0,10,1,7,173,start_ticket_check,178,
39.0,6,0,0,10,1,7,173,start_purchase,190,
39.0,6,0,0,10,1,7,173,arrive,197,
39.0,7,0,0,10,1,7,173,join_cashier_queue,197,
39.05,7,0,0,10,1,6,173,food_received,155,
39.05,7,0,0,10,1,6,174,enter_theater,155,8.45
39.05,7,0,0,10,0,6,174,ticket_checked,178,
39.05,7,0,0,10,0,6,175,enter_theater,178,3.85
39.2,7,0,0,9,0,6,175,ticket_purchased,185,
39.2,7,0,0,9,1,6,175,join_usher_queue,185,
39.2,6,0,0,10,1,6,175,start_ticket_check,185,
39.2,6,0,0,10,1,6,175,start_purchase,191,
39.2,6,0,0,10,1,6,175,arrive,198,
39.2,7,0,0,10,1,6,175,join_cashier_queue,198,
39.25,7,0,0,10,1,5,175,food_received,166,
39.25,7,0,0,10,1,5,176,enter_theater,166,6.45
39.25,7,0,0,10,0,5,176,ticket_checked,185,
39.25,7,0,0,10,0,6,176,join_food_queue,185,
39.25,7,0,0,10,0,6,176,start_food_order,185,
39.4,7,0,0,9,0,6,176,ticket_purchased,179,
39.4,7,0,0,9,1,6,176,join_usher_queue,179,
39.4,7,0,0,8,1,6,176,ticket_purchased,180,
39.4,7,1,0,8,1,6,176,join_usher_queue,180,
39.4,6,1,0,9,1,6,176,start_ticket_check,179,
39.4,5,1,0,10,1,6,176,start_purchase,192,
39.4,5,1,0,10,1,6,176,start_purchase,193,
39.4,5,1,0,10,1,6,176,arrive,199,
39.4,6,1,0,10,1,6,176,join_cashier_queue,199,
39.45,6,1,0,10,1,5,176,food_received,168,
39.45,6,1,0,10,1,5,177,enter_theater,168,6.25
39.45,6,1,0,10,0,5,177,ticket_checked,179,
39.45,6,1,0,10,0,5,178,enter_theater,179,4.05
39.45,6,0,0,10,1,5,178,start_ticket_check,180,
39.5,6,0,0,10,0,5,178,ticket_checked,180,
39.5,6,0,0,10,0,5,179,enter_theater,180,3.9
39.6,6,0,0,9,0,5,179,ticket_purchased,187,
39.6,6,0,0,9,1,5,179,join_usher_queue,187,
39.6,5,0,0,10,1,5,179,start_ticket_check,187,
39.6,5,0,0,10,1,5,179,start_purchase,194,
39.6,5,0,0,10,1,5,179,arrive,200,
39.6,6,0,0,10,1,5,179,join_cashier_queue,200,
39.65,6,0,0,10,1,4,179,food_received,173,
39.65,6,0,0,10,1,4,180,enter_theater,173,5.45
39.65,6,0,0,10,0,4,180,ticket_checked,187,
39.65,6,0,0,10,0,4,181,enter_theater,187,2.65
39.8,6,0,0,9,0,4,181,ticket_purchased,182,
39.8,6,0,0,9,1,4,181,join_usher_queue,182,
39.8,5,0,0,10,1,4,181,start_ticket_check,182,
39.8,5,0,0,10,1,4,181,start_purchase,195,
39.8,5,0,0,10,1,4,181,arrive,201,
39.8,6,0,0,10,1,4,181,join_cashier_queue,201,
39.85,6,0,0,10,1,3,181,food_received,169,
39.85,6,0,0,10,1,3,182,enter_theater,169,6.45
39.85,6,0,0,10,0,3,182,ticket_checked,182,
39.85,6,0,0,10,0,4,182,join_food_queue,182,
39.85,6,0,0,10,0,4,182,start_food_order,182,
40.0,6,0,0,9,0,4,182,ticket_purchased,184,
40.0,6,0,0,9,1,4,182,join_usher_queue,184,
40.0,5,0,0,10,1,4,182,start_ticket_check,184,
40.0,5,0,0,10,1,4,182,start_purchase,196,
40.0,5,0,0,10,1,4,182,arrive,202,
40.0,6,0,0,10,1,4,182,join_cashier_queue,202,
40.05,6,0,0,10,0,4,182,ticket_checked,184,
40.05,6,0,0,10,0,5,182,join_food_queue,184,
40.05,6,0,0,10,0,5,182,start_food_order,184,
40.2,6,0,0,10,0,5,182,arrive,203,
40.2,7,0,0,10,0,5,182,join_cashier_queue,203,
40.4,7,0,0,9,0,5,182,ticket_purchased,193,
40.4,7,0,0,9,1,5,182,join_usher_queue,193,
40.4,6,0,0,10,1,5,182,start_ticket_check,193,
40.4,6,0,0,10,1,5,182,start_purchase,197,
40.4,6,0,0,10,1,5,182,arrive,204,
40.4,7,0,0,10,1,5,182,join_cashier_queue,204,
40.45,7,0,0,10,0,5,182,ticket_checked,193,
40.45,7,0,0,10,0,5,183,enter_theater,193,2.25
40.6,7,0,0,9,0,5,183,ticket_purchased,186,
40.6,7,0,0,9,1,5,183,join_usher_queue,186,
40.6,6,0,0,10,1,5,183,start_ticket_check,186,
40.6,6,0,0,10,1,5,183,start_purchase,198,
40.6,6,0,0,10,1,5,183,arrive,205,
40.6,7,0,0,10,1,5,183,join_cashier_queue,205,
40.65,7,0,0,10,0,5,183,ticket_checked,186,
40.65,7,0,0,10,0,6,183,join_food_queue,186,
40.65,7,0,0,10,0,6,183,start_food_order,186,
40.8,7,0,0,10,0,6,183,arrive,206,
40.8,8,0,0,10,0,6,183,join_cashier_queue,206,
41.0,8,0,0,10,0,6,183,arrive,207,
41.0,9,0,0,10,0,6,183,join_cashier_queue,207,
41.05,9,0,0,10,0,5,183,food_received,184,
41.05,9,0,0,10,0,5,184,enter_theater,184,4.65
41.1,9,0,0,10,0,4,184,food_received,171,
41.1,9,0,0,10,0,4,185,enter_theater,171,7.3
41.2,9,0,0,9,0,4,185,ticket_purchased,188,
41.2,9,0,0,9,1,4,185,join_usher_queue,188,
41.2,9,0,0,8,1,4,185,ticket_purchased,191,
41.2,9,1,0,8,1,4,185,join_usher_queue,191,
41.2,8,1,0,9,1,4,185,start_ticket_check,188,
41.2,7,1,0,10,1,4,185,start_purchase,199,
41.2,7,1,0,10,1,4,185,start_purchase,200,
41.2,7,1,0,10,1,4,185,arrive,208,
41.2,8,1,0,10,1,4,185,join_cashier_queue,208,
41.25,8,1,0,10,0,4,185,ticket_checked,188,
41.25,8,1,0,10,0,5,185,join_food_queue,188,
41.25,8,0,0,10,1,5,185,start_food_order,188,
41.25,8,0,0,10,1,5,185,start_ticket_check,191,
41.3,8,0,0,10,0,5,185,ticket_checked,191,
41.3,8,0,0,10,0,6,185,join_food_queue,191,
41.3,8,0,0,10,0,6,185,start_food_order,191,
41.4,8,0,0,9,0,6,185,ticket_purchased,192,
41.4,8,0,0,9,1,6,185,join_usher_queue,192,
41.4,7,0,0,10,1,6,185,start_ticket_check,192,
41.4,7,0,0,10,1,6,185,start_purchase,201,
41.4,7,0,0,10,1,6,185,arrive,209,
41.4,8,0,0,10,1,6,185,join_cashier_queue,209,
41.45,8,0,0,10,0,6,185,ticket_checked,192,
41.45,8,0,0,10,0,7,185,join_food_queue,192,
41.45,8,0,0,10,0,7,185,start_food_order,192,
41.6,8,0,0,9,0,7,185,ticket_purchased,198,
41.6,8,0,0,9,1,7,185,join_usher_queue,198,
41.6,7,0,0,10,1,7,185,start_ticket_check,198,
41.6,7,0,0,10,1,7,185,start_purchase,202,
41.6,7,0,0,9,1,7,185,ticket_purchased,194,
41.6,7,1,0,9,1,7,185,join_usher_queue,194,
41.6,6,1,0,10,1,7,185,start_purchase,203,
41.6,6,1,0,10,1,7,185,arrive,210,
41.6,7,1,0,10,1,7,185,join_cashier_queue,210,
41.65,7,1,0,10,0,7,185,ticket_checked,198,
41.65,7,1,0,10,0,8,185,join_food_queue,198,
41.65,7,0,0,10,1,8,185,start_food_order,198,
41.65,7,0,0,10,1,8,185,start_ticket_check,194,
41.7,7,0,0,10,0,8,185,ticket_checked,194,
41.7,7,0,0,10,0,8,186,enter_theater,194,3.3
41.8,7,0,0,9,0,8,186,ticket_purchased,195,
41.8,7,0,0,9,1,8,186,join_usher_queue,195,
41.8,6,0,0,10,1,8,186,start_ticket_check,195,
41.8,6,0,0,10,1,8,186,start_purchase,204,
41.8,6,0,0,9,1,8,186,ticket_purchased,189,
41.8,6,1,0,9,1,8,186,join_usher_queue,189,
41.8,5,1,0,10,1,8,186,start_purchase,205,
41.8,5,1,0,10,1,8,186,arrive,211,
41.8,6,1,0,10,1,8,186,join_cashier_queue,211,
41.85,6,1,0,10,0,8,186,ticket_checked,195,
41.85,6,1,0,10,0,9,186,join_food_queue,195,
41.85,6,0,0,10,1,9,186,start_food_order,195,
41.85,6,0,0,10,1,9,186,start_ticket_check,189,
41.9,6,0,0,10,0,9,186,ticket_checked,189,
41.9,6,0,0,10,0,10,186,join_food_queue,189,
41.9,6,0,0,10,0,10,186,start_food_order,189,
42.0,6,0,0,9,0,10,186,ticket_purchased,190,
42.0,6,0,0,9,1,10,186,join_usher_queue,190,
42.0,6,0,0,8,1,10,186,ticket_purchased,196,
42.0,6,1,0,8,1,10,186,join_usher_queue,196,
42.0,5,1,0,9,1,10,186,start_ticket_check,190,
42.0,4,1,0,10,1,10,186,start_purchase,206,
42.0,4,1,0,10,1,10,186,start_purchase,207,
42.0,4,1,0,10,1,10,186,arrive,212,
42.0,5,1,0,10,1,10,186,join_cashier_queue,212,
42.05,5,1,0,10,0,10,186,ticket_checked,190,
42.05,5,1,0,10,0,10,187,enter_theater,190,4.45
42.05,5,0,0,10,1,10,187,start_ticket_check,196,
42.1,5,0,0,10,0,10,187,ticket_checked,196,
42.1,5,0,0,10,0,11,187,join_food_queue,196,
42.1,5,0,0,10,0,11,187,start_food_order,196,
42.2,5,0,0,9,0,11,187,ticket_purchased,199,
42.2,5,0,0,9,1,11,187,join_usher_queue,199,
42.2,5,0,0,8,1,11,187,ticket_purchased,200,
42.2,5,1,0,8,1,11,187,join_usher_queue,200,
42.2,4,1,0,9,1,11,187,start_ticket_check,199,
42.2,3,1,0,10,1,11,187,start_purchase,208,
42.2,3,1,0,10,1,11,187,start_purchase,209,
42.2,3,1,0,10,1,11,187,arrive,213,
42.2,4,1,0,10,1,11,187,join_cashier_queue,213,
42.25,4,1,0,10,1,10,187,food_received,185,
42.25,4,1,0,10,1,10,188,enter_theater,185,5.65
42.25,4,1,0,10,1,9,188,food_received,188,
42.25,4,1,0,10,1,9,189,enter_theater,188,5.05
42.25,4,1,0,10,0,9,189,ticket_checked,199,
42.25,4,1,0,10,0,9,190,enter_theater,199,2.85
42.25,4,0,0,10,1,9,190,start_ticket_check,200,
42.3,4,0,0,10,0,9,190,ticket_checked,200,
42.3,4,0,0,10,0,10,190,join_food_queue,200,
42.3,4,0,0,10,0,10,190,start_food_order,200,
42.4,4,0,0,9,0,10,190,ticket_purchased,197,
42.4,4,0,0,9,1,10,190,join_usher_queue,197,
42.4,3,0,0,10,1,10,190,start_ticket_check,197,
42.4,3,0,0,10,1,10,190,start_purchase,210,
42.4,3,0,0,10,1,10,190,arrive,214,
42.4,4,0,0,10,1,10,190,join_cashier_queue,214,
42.45,4,0,0,10,0,10,190,ticket_checked,197,
42.45,4,0,0,10,0,10,191,enter_theater,197,3.45
42.6,4,0,0,10,0,10,191,arrive,215,
42.6,5,0,0,10,0,10,191,join_cashier_queue,215,
42.8,5,0,0,9,0,10,191,ticket_purchased,205,
42.8,5,0,0,9,1,10,191,join_usher_queue,205,
42.8,4,0,0,10,1,10,191,start_ticket_check,205,
42.8,4,0,0,10,1,10,191,start_purchase,211,
42.8,4,0,0,10,1,10,191,arrive,216,
42.8,5,0,0,10,1,10,191,join_cashier_queue,216,
42.85,5,0,0,10,1,9,191,food_received,195,
